scenario,true_label,rep,n,pool,pretest,criterion,label,npars,tau,indep_pvalue,lambda_u,lambda_u_true,oos_loglik_gap,fit_seconds,extra_seconds,mc_seconds,q_0.001,relerr_0.001,q_0.0001,relerr_0.0001,q_1e-05,relerr_1e-05,q_1e-06,relerr_1e-06
gumbel_t0.5,gumbel,8,10000,vc15,1,mbic,gumbel,1.0,0.48976233623362336,0.0,0.570654321203468,0.5857864376269049,0.0007278890518189196,14.417741779936478,37.68342478899285,0.7955874560866505,29.827113924001967,-0.0021769261489549274,53.53170301922425,-0.0017209425469949524,89.32759261016942,-0.0013963121843753035,141.70532510058285,-0.0011603530567568798
gumbel_t0.5,gumbel,8,10000,vc15,0,cv,gumbel,1.0,0.48976233623362336,0.0,0.570654321203468,0.5857864376269049,0.0007278890518189196,14.417741779936478,37.68342478899285,0.7955874560866505,29.827113924001967,-0.0021769261489549274,53.53170301922425,-0.0017209425469949524,89.32759261016942,-0.0013963121843753035,141.70532510058285,-0.0011603530567568798
gumbel_t0.5,gumbel,8,10000,vc15,1,cv,gumbel,1.0,0.48976233623362336,0.0,0.570654321203468,0.5857864376269049,0.0007278890518189196,14.417741779936478,37.68342478899285,0.7955874560866505,29.827113924001967,-0.0021769261489549274,53.53170301922425,-0.0017209425469949524,89.32759261016942,-0.0013963121843753035,141.70532510058285,-0.0011603530567568798
gumbel_t0.5,gumbel,8,10000,vc15,0,tcf,gumbel,1.0,0.48976233623362336,0.0,0.570654321203468,0.5857864376269049,0.0007278890518189196,14.417741779936478,37.68342478899285,0.7955874560866505,29.827113924001967,-0.0021769261489549274,53.53170301922425,-0.0017209425469949524,89.32759261016942,-0.0013963121843753035,141.70532510058285,-0.0011603530567568798
gumbel_t0.5,gumbel,8,10000,vc15,1,tcf,gumbel,1.0,0.48976233623362336,0.0,0.570654321203468,0.5857864376269049,0.0007278890518189196,14.417741779936478,37.68342478899285,0.7955874560866505,29.827113924001967,-0.0021769261489549274,53.53170301922425,-0.0017209425469949524,89.32759261016942,-0.0013963121843753035,141.70532510058285,-0.0011603530567568798
gumbel_t0.5,gumbel,8,10000,vc15,0,hybrid,gumbel,1.0,0.48976233623362336,0.0,0.570654321203468,0.5857864376269049,0.0007278890518189196,14.417741779936478,37.68342478899285,0.7955874560866505,29.827113924001967,-0.0021769261489549274,53.53170301922425,-0.0017209425469949524,89.32759261016942,-0.0013963121843753035,141.70532510058285,-0.0011603530567568798
gumbel_t0.5,gumbel,8,10000,vc15,1,hybrid,gumbel,1.0,0.48976233623362336,0.0,0.570654321203468,0.5857864376269049,0.0007278890518189196,14.417741779936478,37.68342478899285,0.7955874560866505,29.827113924001967,-0.0021769261489549274,53.53170301922425,-0.0017209425469949524,89.32759261016942,-0.0013963121843753035,141.70532510058285,-0.0011603530567568798
gumbel_t0.5,gumbel,8,10000,par,0,loglik,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,1,loglik,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,0,aic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,1,aic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,0,bic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,1,bic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,0,mbic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,1,mbic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,0,cv,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,1,cv,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,0,tcf,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,1,tcf,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,0,hybrid,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,par,1,hybrid,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,0,loglik,tll,136.43669964874658,0.48976233623362336,0.0,0.06984751389938695,0.5857864376269049,0.008570167816999097,14.417741779936478,37.68342478899285,4.86086131609045,29.878376532982593,-0.00046200950643282557,50.09089525556047,-0.06588640221775732,79.85434767061304,-0.10729883407932606,124.53224769896795,-0.12220838393761946
gumbel_t0.5,gumbel,8,10000,all,1,loglik,tll,136.43669964874658,0.48976233623362336,0.0,0.06984751389938695,0.5857864376269049,0.008570167816999097,14.417741779936478,37.68342478899285,4.86086131609045,29.878376532982593,-0.00046200950643282557,50.09089525556047,-0.06588640221775732,79.85434767061304,-0.10729883407932606,124.53224769896795,-0.12220838393761946
gumbel_t0.5,gumbel,8,10000,all,0,aic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,1,aic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,0,bic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,1,bic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,0,mbic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,1,mbic,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,0,cv,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,1,cv,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,0,tcf,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,1,tcf,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,0,hybrid,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,8,10000,all,1,hybrid,bb1,2.0,0.48976233623362336,0.0,0.5549655534760802,0.5857864376269049,0.0014712570393218827,14.417741779936478,37.68342478899285,1.263343406142667,29.756657096133615,-0.004533957698722779,53.43148531736996,-0.0035898394306095316,89.19089254768096,-0.0029244982972748135,141.52424395466863,-0.002436741419188926
gumbel_t0.5,gumbel,7,10000,vc15,0,loglik,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,1,loglik,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,0,aic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,1,aic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,0,bic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,1,bic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,0,mbic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,1,mbic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,0,cv,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,1,cv,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,0,tcf,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,1,tcf,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,0,hybrid,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,vc15,1,hybrid,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,par,0,loglik,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,1,loglik,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,0,aic,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,1,aic,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,0,bic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,par,1,bic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,par,0,mbic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,par,1,mbic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,par,0,cv,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,1,cv,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,0,tcf,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,1,tcf,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,0,hybrid,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,par,1,hybrid,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,0,loglik,tll,140.2916870530706,0.4966951895189519,0.0,0.0553175015793944,0.5857864376269049,0.006147520935082473,15.365285793086514,38.77452865592204,6.040608047042042,29.394541771507907,-0.01664800357078522,49.598993368959,-0.0750595710881653,79.39983731056255,-0.11237985897246927,124.09655548728333,-0.12527945169450216
gumbel_t0.5,gumbel,7,10000,all,1,loglik,tll,140.2916870530706,0.4966951895189519,0.0,0.0553175015793944,0.5857864376269049,0.006147520935082473,15.365285793086514,38.77452865592204,6.040608047042042,29.394541771507907,-0.01664800357078522,49.598993368959,-0.0750595710881653,79.39983731056255,-0.11237985897246927,124.09655548728333,-0.12527945169450216
gumbel_t0.5,gumbel,7,10000,all,0,aic,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,1,aic,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,0,bic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,all,1,bic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,all,0,mbic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,all,1,mbic,gumbel,1.0,0.4966951895189519,0.0,0.5794324814117302,0.5857864376269049,0.00012951200523730888,15.365285793086514,38.77452865592204,0.7580881949979812,29.86526828593732,-0.0009005270040640667,53.585987607728654,-0.0007086234017038562,89.40114695851348,-0.0005740394535764803,141.80190171173714,-0.0004796125967928555
gumbel_t0.5,gumbel,7,10000,all,0,cv,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,1,cv,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,0,tcf,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,1,tcf,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,0,hybrid,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,7,10000,all,1,hybrid,bb1,2.0,0.4966951895189519,0.0,0.5712248741191344,0.5857864376269049,0.0004504225534334716,15.365285793086514,38.77452865592204,2.039710422977805,29.829922834083096,-0.0020829581137482567,53.535461183043786,-0.0016508589138594099,89.3324499727959,-0.0013420111549831137,141.71081240803483,-0.0011216746215314544
gumbel_t0.5,gumbel,10,10000,vc15,0,loglik,gumbel,1.0,0.4929943794379438,0.0,0.579850550656448,0.5857864376269049,0.00017231183846089237,11.480570362880826,41.83524341811426,1.7496647769585252,29.866906816817977,-0.0008457123168601477,53.58849305027502,-0.0006619009796133835,89.40461650324667,-0.000535253004010694,141.8062915576987,-0.00044866984861269277
